space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,quote_volume
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T00:00:00Z,venue:binance,1891.87,1893.32,1878.13,1881.58,9550.6408,17997493.386882998
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T01:00:00Z,venue:binance,1881.58,1881.98,1867.23,1870.2,10644.9734,19940515.485681
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T02:00:00Z,venue:binance,1870.19,1873.04,1864.38,1864.6,8096.6475,15119123.343624
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T03:00:00Z,venue:binance,1864.6,1878.96,1864.46,1876.08,6856.5606,12832826.118257
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T04:00:00Z,venue:binance,1876.08,1880.59,1873.31,1876.49,5458.1045,10246464.298194
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T05:00:00Z,venue:binance,1876.5,1883.54,1871.64,1882.68,5911.7597,11088300.881866
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T06:00:00Z,venue:binance,1882.69,1891.89,1875.52,1875.87,11821.1832,22287971.341263
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T07:00:00Z,venue:binance,1875.87,1877.16,1864.7,1870.04,13148.2806,24589166.77547
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T08:00:00Z,venue:binance,1870.04,1879.64,1870.03,1879.22,7626.3554,14297677.554768
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T09:00:00Z,venue:binance,1879.22,1886.59,1879.18,1879.86,11037.7879,20772683.704944
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T10:00:00Z,venue:binance,1879.86,1886.55,1874.98,1878.11,10094.6306,18980921.296654
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T11:00:00Z,venue:binance,1878.12,1885.71,1877.48,1884.62,6327.1196,11904351.136742
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T12:00:00Z,venue:binance,1884.62,1929.94,1879.25,1927.16,40956.8654,78153201.069382
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T13:00:00Z,venue:binance,1927.17,1946.52,1917.16,1925.76,55492.8037,107369245.657328
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T14:00:00Z,venue:binance,1925.77,1935.51,1919.12,1933.23,25792.0082,49754190.848132
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T15:00:00Z,venue:binance,1933.24,1937.6,1925.95,1931.95,15043.138,29066680.858768
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T16:00:00Z,venue:binance,1931.96,1932.95,1904.36,1919.62,21205.2658,40667834.489545
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T17:00:00Z,venue:binance,1919.62,1931.22,1919.44,1927.94,10664.0432,20522170.602711
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T18:00:00Z,venue:binance,1927.93,1937.0,1922.62,1924.47,14593.8081,28177442.984353
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T19:00:00Z,venue:binance,1924.47,1929.06,1918.92,1924.15,8808.6579,16956103.146534
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T20:00:00Z,venue:binance,1924.15,1930.71,1919.71,1923.75,4481.7148,8627045.989483
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T21:00:00Z,venue:binance,1923.75,1925.73,1919.8,1922.0,4689.2691,9015318.348162
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T22:00:00Z,venue:binance,1922.0,1928.58,1918.3,1923.43,6006.3769,11553949.311746
crypto_market,spot_kline_1h,ETH-USDT,1H,2026-07-15T23:00:00Z,venue:binance,1923.43,1927.28,1914.89,1917.86,5492.9744,10548571.012237
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T00:00:00Z,venue:binance,8.346,8.359,8.306,8.353,49728.37,414340.96493
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T01:00:00Z,venue:binance,8.354,8.356,8.305,8.312,59487.3,495054.92016
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T02:00:00Z,venue:binance,8.313,8.314,8.268,8.276,33391.0,276784.76012
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T03:00:00Z,venue:binance,8.277,8.34,8.27,8.321,56342.27,467658.10304
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T04:00:00Z,venue:binance,8.32,8.36,8.313,8.332,37855.34,315813.91618
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T05:00:00Z,venue:binance,8.332,8.388,8.317,8.384,35443.43,295684.29356
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T06:00:00Z,venue:binance,8.384,8.412,8.362,8.365,62560.26,524893.93669
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T07:00:00Z,venue:binance,8.364,8.367,8.311,8.334,56547.91,471429.1274
