space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sh688613,1H,2026-07-16T10:30:00+08:00,,15.3,15.92,15.26,15.86,2255495.0,35313013.0
stock_cn,stock_cn_kline,sh688613,1H,2026-07-16T11:30:00+08:00,,15.84,15.95,15.7,15.72,1141095.0,18046644.0
stock_cn,stock_cn_kline,sh688613,1H,2026-07-16T14:00:00+08:00,,15.72,15.8,15.55,15.74,1294087.0,20280622.0
stock_cn,stock_cn_kline,sh688613,1H,2026-07-16T15:00:00+08:00,,15.72,15.75,15.55,15.7,1081948.0,16911267.0
stock_cn,stock_cn_kline,sh688660,1H,2026-07-16T10:30:00+08:00,,7.97,8.43,7.92,8.41,15167458.0,123752513.0
stock_cn,stock_cn_kline,sh688660,1H,2026-07-16T11:30:00+08:00,,8.4,8.41,8.24,8.29,3864829.0,32176697.0
stock_cn,stock_cn_kline,sh688660,1H,2026-07-16T14:00:00+08:00,,8.29,8.31,8.19,8.23,3679494.0,30290800.0
stock_cn,stock_cn_kline,sh688660,1H,2026-07-16T15:00:00+08:00,,8.23,8.26,8.19,8.23,5696952.0,46820200.0
stock_cn,stock_cn_kline,sh688700,1H,2026-07-16T10:30:00+08:00,,67.06,69.36,65.71,67.2,3801755.0,255888410.0
stock_cn,stock_cn_kline,sh688700,1H,2026-07-16T11:30:00+08:00,,67.16,67.8,65.58,66.1,1584104.0,105683100.0
stock_cn,stock_cn_kline,sh688700,1H,2026-07-16T14:00:00+08:00,,66.06,66.42,64.07,64.43,2757340.0,179402590.0
stock_cn,stock_cn_kline,sh688700,1H,2026-07-16T15:00:00+08:00,,64.38,65.12,63.14,63.9,3094546.0,197759290.0
stock_cn,stock_cn_kline,sh688772,1H,2026-07-16T10:30:00+08:00,,15.49,16.24,15.19,16.04,17377247.0,275257370.0
stock_cn,stock_cn_kline,sh688772,1H,2026-07-16T11:30:00+08:00,,16.03,16.06,15.64,15.88,4783291.0,75901320.0
stock_cn,stock_cn_kline,sh688772,1H,2026-07-16T14:00:00+08:00,,15.88,15.97,15.66,15.71,4555934.0,72016330.0
stock_cn,stock_cn_kline,sh688772,1H,2026-07-16T15:00:00+08:00,,15.72,15.76,15.47,15.59,5293453.0,82368260.0
stock_cn,stock_cn_kline,sh688981,1H,2026-07-16T10:30:00+08:00,,146.0,160.47,145.99,158.36,46885302.0,7285523400.0
stock_cn,stock_cn_kline,sh688981,1H,2026-07-16T11:30:00+08:00,,158.33,159.3,155.9,156.56,10981129.0,1725679800.0
stock_cn,stock_cn_kline,sh688981,1H,2026-07-16T14:00:00+08:00,,156.54,157.85,152.86,153.51,11802187.0,1825166400.0
stock_cn,stock_cn_kline,sh688981,1H,2026-07-16T15:00:00+08:00,,153.58,154.62,150.51,151.8,14589997.0,2218925200.0
stock_cn,stock_cn_kline,sz000001,1H,2026-07-16T10:30:00+08:00,,10.85,10.93,10.72,10.75,40885775.0,442269470.0
stock_cn,stock_cn_kline,sz000001,1H,2026-07-16T11:30:00+08:00,,10.74,10.8,10.74,10.78,12571882.0,135398020.0
stock_cn,stock_cn_kline,sz000001,1H,2026-07-16T14:00:00+08:00,,10.77,10.82,10.76,10.79,12258340.0,132305240.0
stock_cn,stock_cn_kline,sz000001,1H,2026-07-16T15:00:00+08:00,,10.79,10.79,10.73,10.77,14360626.0,154463170.0
stock_cn,stock_cn_kline,sz000333,1H,2026-07-16T10:30:00+08:00,,82.15,83.45,81.8,82.18,17638599.0,1456631100.0
stock_cn,stock_cn_kline,sz000333,1H,2026-07-16T11:30:00+08:00,,82.17,82.45,82.04,82.06,4675100.0,384382300.0
stock_cn,stock_cn_kline,sz000333,1H,2026-07-16T14:00:00+08:00,,82.03,82.33,81.81,81.89,5461099.0,448183800.0
stock_cn,stock_cn_kline,sz000333,1H,2026-07-16T15:00:00+08:00,,81.89,82.15,81.8,81.8,8463437.0,693362200.0
stock_cn,stock_cn_kline,sz000338,1H,2026-07-16T10:30:00+08:00,,26.08,26.43,25.72,26.17,28684106.0,747752660.0
stock_cn,stock_cn_kline,sz000338,1H,2026-07-16T11:30:00+08:00,,26.17,26.49,25.96,26.06,10748120.0,281756950.0
stock_cn,stock_cn_kline,sz000338,1H,2026-07-16T14:00:00+08:00,,26.06,26.07,25.36,25.39,24595367.0,630336790.0
stock_cn,stock_cn_kline,sz000338,1H,2026-07-16T15:00:00+08:00,,25.39,25.68,25.37,25.66,24902143.0,635488100.0
stock_cn,stock_cn_kline,sz000550,1H,2026-07-16T10:30:00+08:00,,16.29,16.45,16.18,16.42,1216949.0,19819736.0
stock_cn,stock_cn_kline,sz000550,1H,2026-07-16T11:30:00+08:00,,16.4,16.55,16.4,16.5,632500.0,10433123.0
stock_cn,stock_cn_kline,sz000550,1H,2026-07-16T14:00:00+08:00,,16.5,16.55,16.42,16.44,839487.0,13848985.0
stock_cn,stock_cn_kline,sz000550,1H,2026-07-16T15:00:00+08:00,,16.46,16.5,16.4,16.42,651000.0,10714231.0
stock_cn,stock_cn_kline,sz000651,1H,2026-07-16T10:30:00+08:00,,39.78,40.07,39.61,39.76,19565310.0,779046340.0
stock_cn,stock_cn_kline,sz000651,1H,2026-07-16T11:30:00+08:00,,39.76,39.9,39.71,39.81,5205230.0,207233110.0
stock_cn,stock_cn_kline,sz000651,1H,2026-07-16T14:00:00+08:00,,39.81,39.96,39.75,39.84,7040516.0,280826440.0
stock_cn,stock_cn_kline,sz000651,1H,2026-07-16T15:00:00+08:00,,39.84,39.87,39.75,39.83,9043769.0,360114210.0
stock_cn,stock_cn_kline,sz000739,1H,2026-07-16T10:30:00+08:00,,20.55,21.47,19.61,21.36,26514677.0,541221660.0
stock_cn,stock_cn_kline,sz000739,1H,2026-07-16T11:30:00+08:00,,21.28,21.5,20.69,21.13,7227386.0,152166120.0
stock_cn,stock_cn_kline,sz000739,1H,2026-07-16T14:00:00+08:00,,21.17,21.35,20.71,21.27,6310601.0,133063760.0
stock_cn,stock_cn_kline,sz000739,1H,2026-07-16T15:00:00+08:00,,21.27,21.39,20.9,21.0,9490532.0,200890360.0
stock_cn,stock_cn_kline,sz000848,1H,2026-07-16T10:30:00+08:00,,8.38,8.57,8.3,8.43,5540300.0,46892897.0
stock_cn,stock_cn_kline,sz000848,1H,2026-07-16T11:30:00+08:00,,8.42,8.46,8.41,8.44,2114600.0,17841610.0
stock_cn,stock_cn_kline,sz000848,1H,2026-07-16T14:00:00+08:00,,8.44,8.52,8.44,8.49,2373900.0,20163700.0
stock_cn,stock_cn_kline,sz000848,1H,2026-07-16T15:00:00+08:00,,8.49,8.5,8.44,8.46,2614348.0,22146696.0
stock_cn,stock_cn_kline,sz000858,1H,2026-07-16T10:30:00+08:00,,73.33,74.24,72.6,73.46,24441122.0,1791218300.0
stock_cn,stock_cn_kline,sz000858,1H,2026-07-16T11:30:00+08:00,,73.46,73.9,73.24,73.8,7094059.0,522345600.0
stock_cn,stock_cn_kline,sz000858,1H,2026-07-16T14:00:00+08:00,,73.8,74.59,73.72,74.01,10244362.0,760042800.0
stock_cn,stock_cn_kline,sz000858,1H,2026-07-16T15:00:00+08:00,,74.01,74.04,73.74,73.9,7112522.0,525439300.0
stock_cn,stock_cn_kline,sz000938,1H,2026-07-16T10:30:00+08:00,,34.54,39.08,34.54,39.08,230337650.0,8545207100.0
stock_cn,stock_cn_kline,sz000938,1H,2026-07-16T11:30:00+08:00,,39.08,39.08,38.36,38.7,107290670.0,4171933700.0
stock_cn,stock_cn_kline,sz000938,1H,2026-07-16T14:00:00+08:00,,38.7,38.9,38.36,38.51,49249280.0,1902271200.0
stock_cn,stock_cn_kline,sz000938,1H,2026-07-16T15:00:00+08:00,,38.51,38.59,38.08,38.59,65083190.0,2497398000.0
stock_cn,stock_cn_kline,sz001337,1H,2026-07-16T10:30:00+08:00,,34.8,35.63,34.77,35.4,3265700.0,114981259.0
stock_cn,stock_cn_kline,sz001337,1H,2026-07-16T11:30:00+08:00,,35.4,36.49,35.32,35.63,3159441.0,113050101.0
stock_cn,stock_cn_kline,sz001337,1H,2026-07-16T14:00:00+08:00,,35.64,35.68,34.91,35.01,1590400.0,55884990.0
stock_cn,stock_cn_kline,sz001337,1H,2026-07-16T15:00:00+08:00,,35.02,35.1,34.66,34.93,2086212.0,72681830.0
stock_cn,stock_cn_kline,sz002032,1H,2026-07-16T10:30:00+08:00,,43.82,44.48,43.43,43.86,555200.0,24416451.0
stock_cn,stock_cn_kline,sz002032,1H,2026-07-16T11:30:00+08:00,,43.82,44.07,43.72,44.03,193700.0,8510367.0
stock_cn,stock_cn_kline,sz002032,1H,2026-07-16T14:00:00+08:00,,44.04,44.6,43.95,44.5,518330.0,22931865.0
stock_cn,stock_cn_kline,sz002032,1H,2026-07-16T15:00:00+08:00,,44.51,44.57,44.21,44.26,325900.0,14452716.0
stock_cn,stock_cn_kline,sz002098,1H,2026-07-16T10:30:00+08:00,,6.56,6.73,6.47,6.73,1845600.0,12192779.0
stock_cn,stock_cn_kline,sz002098,1H,2026-07-16T11:30:00+08:00,,6.72,6.74,6.68,6.73,390800.0,2623199.0
stock_cn,stock_cn_kline,sz002098,1H,2026-07-16T14:00:00+08:00,,6.72,6.74,6.69,6.7,445800.0,2991463.0
stock_cn,stock_cn_kline,sz002098,1H,2026-07-16T15:00:00+08:00,,6.7,6.71,6.65,6.68,661500.0,4417813.0
stock_cn,stock_cn_kline,sz002164,1H,2026-07-16T10:30:00+08:00,,10.7,11.03,10.66,10.93,2577900.0,28049341.0
stock_cn,stock_cn_kline,sz002164,1H,2026-07-16T11:30:00+08:00,,10.93,10.97,10.86,10.9,668400.0,7293928.0
stock_cn,stock_cn_kline,sz002164,1H,2026-07-16T14:00:00+08:00,,10.92,10.92,10.81,10.82,890400.0,9678001.0
stock_cn,stock_cn_kline,sz002164,1H,2026-07-16T15:00:00+08:00,,10.82,10.85,10.72,10.76,1429400.0,15394227.0
stock_cn,stock_cn_kline,sz002227,1H,2026-07-16T10:30:00+08:00,,6.3,6.5,6.29,6.49,1356800.0,8682226.0
stock_cn,stock_cn_kline,sz002227,1H,2026-07-16T11:30:00+08:00,,6.48,6.51,6.44,6.46,372800.0,2414089.0
stock_cn,stock_cn_kline,sz002227,1H,2026-07-16T14:00:00+08:00,,6.45,6.46,6.38,6.38,354500.0,2270790.0
stock_cn,stock_cn_kline,sz002227,1H,2026-07-16T15:00:00+08:00,,6.37,6.43,6.32,6.37,674900.0,4290971.0
stock_cn,stock_cn_kline,sz002294,1H,2026-07-16T10:30:00+08:00,,38.09,38.9,36.8,38.88,21542428.0,816677550.0
stock_cn,stock_cn_kline,sz002294,1H,2026-07-16T11:30:00+08:00,,38.88,39.9,38.63,39.81,14990217.0,588643850.0
stock_cn,stock_cn_kline,sz002294,1H,2026-07-16T14:00:00+08:00,,39.82,42.2,39.28,41.37,17483474.0,715719000.0
stock_cn,stock_cn_kline,sz002294,1H,2026-07-16T15:00:00+08:00,,41.35,41.41,40.23,41.37,11866724.0,485618300.0
stock_cn,stock_cn_kline,sz002361,1H,2026-07-16T10:30:00+08:00,,10.51,10.73,10.29,10.6,26153853.0,274171560.0
stock_cn,stock_cn_kline,sz002361,1H,2026-07-16T11:30:00+08:00,,10.6,10.65,10.49,10.56,8076307.0,85343440.0
stock_cn,stock_cn_kline,sz002361,1H,2026-07-16T14:00:00+08:00,,10.55,10.55,10.37,10.38,9363118.0,97719390.0
stock_cn,stock_cn_kline,sz002361,1H,2026-07-16T15:00:00+08:00,,10.39,10.41,10.25,10.3,19520040.0,201011940.0
stock_cn,stock_cn_kline,sz002425,1H,2026-07-16T10:30:00+08:00,,2.72,2.78,2.65,2.76,12209300.0,33336691.0
stock_cn,stock_cn_kline,sz002425,1H,2026-07-16T11:30:00+08:00,,2.76,2.77,2.73,2.74,5157000.0,14171664.0
stock_cn,stock_cn_kline,sz002425,1H,2026-07-16T14:00:00+08:00,,2.75,2.76,2.72,2.73,4296200.0,11754584.0
stock_cn,stock_cn_kline,sz002425,1H,2026-07-16T15:00:00+08:00,,2.72,2.74,2.71,2.73,5076200.0,13819703.0
stock_cn,stock_cn_kline,sz002494,1H,2026-07-16T10:30:00+08:00,,4.55,4.67,4.48,4.66,4283000.0,19673198.0
stock_cn,stock_cn_kline,sz002494,1H,2026-07-16T11:30:00+08:00,,4.66,4.67,4.6,4.63,937000.0,4346749.0
stock_cn,stock_cn_kline,sz002494,1H,2026-07-16T14:00:00+08:00,,4.63,4.63,4.57,4.61,1362800.0,6270151.0
stock_cn,stock_cn_kline,sz002494,1H,2026-07-16T15:00:00+08:00,,4.6,4.63,4.57,4.61,3113400.0,14330764.0
stock_cn,stock_cn_kline,sz002563,1H,2026-07-16T10:30:00+08:00,,5.65,5.74,5.56,5.57,6689599.0,37609977.0
stock_cn,stock_cn_kline,sz002563,1H,2026-07-16T11:30:00+08:00,,5.57,5.61,5.57,5.59,2278600.0,12738487.0
stock_cn,stock_cn_kline,sz002563,1H,2026-07-16T14:00:00+08:00,,5.59,5.65,5.57,5.6,2737300.0,15363172.0
stock_cn,stock_cn_kline,sz002563,1H,2026-07-16T15:00:00+08:00,,5.6,5.61,5.57,5.6,3469000.0,19402990.0
stock_cn,stock_cn_kline,sz002629,1H,2026-07-16T10:30:00+08:00,,4.35,4.51,4.33,4.5,7315600.0,32348411.0
stock_cn,stock_cn_kline,sz002629,1H,2026-07-16T11:30:00+08:00,,4.5,4.5,4.45,4.49,1735800.0,7769886.0
stock_cn,stock_cn_kline,sz002629,1H,2026-07-16T14:00:00+08:00,,4.49,4.49,4.44,4.45,1372500.0,6121864.0
stock_cn,stock_cn_kline,sz002629,1H,2026-07-16T15:00:00+08:00,,4.45,4.47,4.41,4.42,2141400.0,9497478.0
stock_cn,stock_cn_kline,sz002772,1H,2026-07-16T10:30:00+08:00,,11.2,11.25,10.74,10.81,14009638.0,152583390.0
stock_cn,stock_cn_kline,sz002772,1H,2026-07-16T11:30:00+08:00,,10.81,10.85,10.6,10.66,7497800.0,80244720.0
stock_cn,stock_cn_kline,sz002772,1H,2026-07-16T14:00:00+08:00,,10.67,10.68,10.6,10.6,4899800.0,51964940.0
stock_cn,stock_cn_kline,sz002772,1H,2026-07-16T15:00:00+08:00,,10.6,10.61,10.6,10.6,1319800.0,13991060.0
stock_cn,stock_cn_kline,sz002842,1H,2026-07-16T10:30:00+08:00,,34.81,36.02,34.65,35.25,12795340.0,451498100.0
stock_cn,stock_cn_kline,sz002842,1H,2026-07-16T11:30:00+08:00,,35.24,35.52,34.89,35.1,3856917.0,135842390.0
stock_cn,stock_cn_kline,sz002842,1H,2026-07-16T14:00:00+08:00,,35.1,35.14,34.45,34.5,5553714.0,192803930.0
stock_cn,stock_cn_kline,sz002842,1H,2026-07-16T15:00:00+08:00,,34.49,34.74,34.02,34.43,8281800.0,283428060.0
stock_cn,stock_cn_kline,sz002909,1H,2026-07-16T10:30:00+08:00,,4.79,4.94,4.72,4.93,2738680.0,13220606.0
stock_cn,stock_cn_kline,sz002909,1H,2026-07-16T11:30:00+08:00,,4.92,4.93,4.88,4.91,735700.0,3607690.0
stock_cn,stock_cn_kline,sz002909,1H,2026-07-16T14:00:00+08:00,,4.91,4.91,4.84,4.86,999000.0,4864404.0
stock_cn,stock_cn_kline,sz002909,1H,2026-07-16T15:00:00+08:00,,4.87,4.87,4.81,4.83,1342600.0,6496230.0
stock_cn,stock_cn_kline,sz002978,1H,2026-07-16T10:30:00+08:00,,25.85,26.13,25.7,26.1,993104.0,25726488.0
stock_cn,stock_cn_kline,sz002978,1H,2026-07-16T11:30:00+08:00,,26.11,26.35,26.0,26.11,406600.0,10637147.0
stock_cn,stock_cn_kline,sz002978,1H,2026-07-16T14:00:00+08:00,,26.14,26.2,25.98,26.16,441200.0,11517251.0
stock_cn,stock_cn_kline,sz002978,1H,2026-07-16T15:00:00+08:00,,26.16,26.2,25.98,26.19,649100.0,16938075.0
stock_cn,stock_cn_kline,sz003816,1H,2026-07-16T10:30:00+08:00,,3.92,3.95,3.89,3.89,37640200.0,147293450.0
stock_cn,stock_cn_kline,sz003816,1H,2026-07-16T11:30:00+08:00,,3.9,3.92,3.89,3.91,15083000.0,58895630.0
stock_cn,stock_cn_kline,sz003816,1H,2026-07-16T14:00:00+08:00,,3.92,3.93,3.9,3.9,13935301.0,54513200.0
stock_cn,stock_cn_kline,sz003816,1H,2026-07-16T15:00:00+08:00,,3.91,3.91,3.87,3.88,29357700.0,114076900.0
stock_cn,stock_cn_kline,sz300001,1H,2026-07-16T10:30:00+08:00,,32.77,32.88,30.94,31.24,8174200.0,259062770.0
stock_cn,stock_cn_kline,sz300001,1H,2026-07-16T11:30:00+08:00,,31.2,31.57,30.95,31.17,3128045.0,97597160.0
stock_cn,stock_cn_kline,sz300001,1H,2026-07-16T14:00:00+08:00,,31.19,31.52,31.09,31.24,3005300.0,93999520.0
stock_cn,stock_cn_kline,sz300001,1H,2026-07-16T15:00:00+08:00,,31.24,31.34,31.01,31.28,5177848.0,161296980.0
stock_cn,stock_cn_kline,sz300054,1H,2026-07-16T10:30:00+08:00,,75.55,78.2,73.66,76.49,17030485.0,1296047030.0
stock_cn,stock_cn_kline,sz300054,1H,2026-07-16T11:30:00+08:00,,76.48,77.67,75.2,75.69,5757114.0,438615670.0
stock_cn,stock_cn_kline,sz300054,1H,2026-07-16T14:00:00+08:00,,75.69,75.69,73.17,73.39,9536844.0,707185400.0
stock_cn,stock_cn_kline,sz300054,1H,2026-07-16T15:00:00+08:00,,73.43,74.3,71.95,72.5,12635239.0,918858700.0
stock_cn,stock_cn_kline,sz300109,1H,2026-07-16T10:30:00+08:00,,13.27,13.32,13.0,13.28,1654930.0,21765813.0
stock_cn,stock_cn_kline,sz300109,1H,2026-07-16T11:30:00+08:00,,13.28,13.32,13.12,13.2,818710.0,10831356.0
stock_cn,stock_cn_kline,sz300109,1H,2026-07-16T14:00:00+08:00,,13.21,13.26,13.09,13.13,945040.0,12422409.0
stock_cn,stock_cn_kline,sz300109,1H,2026-07-16T15:00:00+08:00,,13.13,13.16,13.03,13.08,1278558.0,16736999.0
stock_cn,stock_cn_kline,sz300162,1H,2026-07-16T10:30:00+08:00,,8.4,8.65,8.18,8.59,13940169.0,117551536.0
stock_cn,stock_cn_kline,sz300162,1H,2026-07-16T11:30:00+08:00,,8.59,8.68,8.45,8.49,4162353.0,35636514.0
stock_cn,stock_cn_kline,sz300162,1H,2026-07-16T14:00:00+08:00,,8.5,8.5,8.24,8.28,6695507.0,55896410.0
stock_cn,stock_cn_kline,sz300162,1H,2026-07-16T15:00:00+08:00,,8.29,8.35,8.1,8.17,10123057.0,83019950.0
stock_cn,stock_cn_kline,sz300217,1H,2026-07-16T10:30:00+08:00,,4.29,4.43,4.26,4.38,13713771.0,59608273.0
stock_cn,stock_cn_kline,sz300217,1H,2026-07-16T11:30:00+08:00,,4.39,4.41,4.35,4.36,3714300.0,16243697.0
stock_cn,stock_cn_kline,sz300217,1H,2026-07-16T14:00:00+08:00,,4.37,4.38,4.32,4.32,3665400.0,15901362.0
stock_cn,stock_cn_kline,sz300217,1H,2026-07-16T15:00:00+08:00,,4.33,4.34,4.28,4.3,5295100.0,22812020.0
stock_cn,stock_cn_kline,sz300267,1H,2026-07-16T10:30:00+08:00,,3.34,3.42,3.27,3.4,18353495.0,61382938.0
stock_cn,stock_cn_kline,sz300267,1H,2026-07-16T11:30:00+08:00,,3.41,3.41,3.38,3.4,8452200.0,28708101.0
stock_cn,stock_cn_kline,sz300267,1H,2026-07-16T14:00:00+08:00,,3.4,3.42,3.37,3.41,7179899.0,24408759.0
stock_cn,stock_cn_kline,sz300267,1H,2026-07-16T15:00:00+08:00,,3.4,3.41,3.37,3.41,8668227.0,29417282.0
stock_cn,stock_cn_kline,sz300322,1H,2026-07-16T10:30:00+08:00,,19.7,20.19,18.5,19.84,11221401.0,217361600.0
stock_cn,stock_cn_kline,sz300322,1H,2026-07-16T11:30:00+08:00,,19.83,20.02,19.5,19.72,3149203.0,62262350.0
stock_cn,stock_cn_kline,sz300322,1H,2026-07-16T14:00:00+08:00,,19.7,19.71,19.11,19.25,3607297.0,69733770.0
stock_cn,stock_cn_kline,sz300322,1H,2026-07-16T15:00:00+08:00,,19.24,19.35,19.04,19.16,3918847.0,75022710.0
stock_cn,stock_cn_kline,sz300382,1H,2026-07-16T10:30:00+08:00,,17.6,18.6,17.47,18.11,13215896.0,239928430.0
stock_cn,stock_cn_kline,sz300382,1H,2026-07-16T11:30:00+08:00,,18.1,18.29,17.83,17.92,2717002.0,48971580.0
stock_cn,stock_cn_kline,sz300382,1H,2026-07-16T14:00:00+08:00,,17.92,17.92,17.0,17.12,6368807.0,110797700.0
stock_cn,stock_cn_kline,sz300382,1H,2026-07-16T15:00:00+08:00,,17.12,17.27,16.98,17.08,7117105.0,121482780.0
stock_cn,stock_cn_kline,sz300434,1H,2026-07-16T10:30:00+08:00,,12.09,12.2,11.47,12.09,23416300.0,277063200.0
stock_cn,stock_cn_kline,sz300434,1H,2026-07-16T11:30:00+08:00,,12.08,12.22,11.89,11.96,6032070.0,72706290.0
stock_cn,stock_cn_kline,sz300434,1H,2026-07-16T14:00:00+08:00,,11.98,12.29,11.78,12.02,7040201.0,84792510.0
stock_cn,stock_cn_kline,sz300434,1H,2026-07-16T15:00:00+08:00,,12.02,12.04,11.7,11.81,8333600.0,98572270.0
stock_cn,stock_cn_kline,sz300536,1H,2026-07-16T10:30:00+08:00,,8.2,8.84,8.19,8.7,6374993.0,54504012.0
stock_cn,stock_cn_kline,sz300536,1H,2026-07-16T11:30:00+08:00,,8.69,8.79,8.56,8.75,2031700.0,17693776.0
stock_cn,stock_cn_kline,sz300536,1H,2026-07-16T14:00:00+08:00,,8.75,8.77,8.61,8.62,1311200.0,11376293.0
stock_cn,stock_cn_kline,sz300536,1H,2026-07-16T15:00:00+08:00,,8.65,8.68,8.54,8.6,2107500.0,18119179.0
stock_cn,stock_cn_kline,sz300588,1H,2026-07-16T10:30:00+08:00,,21.86,22.26,21.5,22.01,1986600.0,43580566.0
stock_cn,stock_cn_kline,sz300588,1H,2026-07-16T11:30:00+08:00,,22.01,22.36,21.82,22.09,933100.0,20638615.0
stock_cn,stock_cn_kline,sz300588,1H,2026-07-16T14:00:00+08:00,,22.08,22.08,21.82,21.94,770580.0,16884541.0
stock_cn,stock_cn_kline,sz300588,1H,2026-07-16T15:00:00+08:00,,21.94,23.07,21.89,23.06,3275495.0,73759828.0
stock_cn,stock_cn_kline,sz300638,1H,2026-07-16T10:30:00+08:00,,18.52,21.82,18.3,20.91,40430254.0,816716660.0
stock_cn,stock_cn_kline,sz300638,1H,2026-07-16T11:30:00+08:00,,20.9,21.16,20.54,20.7,5265405.0,109326680.0
stock_cn,stock_cn_kline,sz300638,1H,2026-07-16T14:00:00+08:00,,20.7,21.02,20.61,20.68,4051473.0,84369000.0
stock_cn,stock_cn_kline,sz300638,1H,2026-07-16T15:00:00+08:00,,20.68,20.71,20.43,20.68,6953156.0,143191480.0
stock_cn,stock_cn_kline,sz300688,1H,2026-07-16T10:30:00+08:00,,25.9,27.0,25.61,26.57,2280300.0,60517914.0
stock_cn,stock_cn_kline,sz300688,1H,2026-07-16T11:30:00+08:00,,26.57,26.6,26.32,26.41,654900.0,17325216.0
stock_cn,stock_cn_kline,sz300688,1H,2026-07-16T14:00:00+08:00,,26.48,26.5,26.14,26.23,567700.0,14930025.0
stock_cn,stock_cn_kline,sz300688,1H,2026-07-16T15:00:00+08:00,,26.24,26.24,25.95,26.13,995499.0,25908577.0
stock_cn,stock_cn_kline,sz300741,1H,2026-07-16T10:30:00+08:00,,12.62,12.87,12.5,12.85,1281381.0,16234568.0
stock_cn,stock_cn_kline,sz300741,1H,2026-07-16T11:30:00+08:00,,12.83,12.86,12.77,12.84,343794.0,4407585.0
stock_cn,stock_cn_kline,sz300741,1H,2026-07-16T14:00:00+08:00,,12.84,12.86,12.75,12.83,663800.0,8503921.0
stock_cn,stock_cn_kline,sz300741,1H,2026-07-16T15:00:00+08:00,,12.84,12.85,12.6,12.73,1131900.0,14373835.0
stock_cn,stock_cn_kline,sz300750,1H,2026-07-16T10:30:00+08:00,,369.48,370.97,364.5,370.2,9916569.0,3649770500.0
stock_cn,stock_cn_kline,sz300750,1H,2026-07-16T11:30:00+08:00,,370.38,375.02,370.21,372.99,4618958.0,1721722700.0
stock_cn,stock_cn_kline,sz300750,1H,2026-07-16T14:00:00+08:00,,372.96,373.01,367.94,368.04,3936301.0,1458228700.0
stock_cn,stock_cn_kline,sz300750,1H,2026-07-16T15:00:00+08:00,,368.04,369.47,365.01,366.2,6715054.0,2460978000.0
stock_cn,stock_cn_kline,sz300795,1H,2026-07-16T10:30:00+08:00,,8.39,8.65,8.27,8.64,1548900.0,13061525.0
stock_cn,stock_cn_kline,sz300795,1H,2026-07-16T11:30:00+08:00,,8.63,8.7,8.58,8.67,817800.0,7067228.0
stock_cn,stock_cn_kline,sz300795,1H,2026-07-16T14:00:00+08:00,,8.67,8.81,8.66,8.72,1062080.0,9279678.0
stock_cn,stock_cn_kline,sz300795,1H,2026-07-16T15:00:00+08:00,,8.72,8.76,8.67,8.73,1190250.0,10368209.0
stock_cn,stock_cn_kline,sz300845,1H,2026-07-16T10:30:00+08:00,,11.91,12.15,11.6,12.0,1985909.0,23582280.0
stock_cn,stock_cn_kline,sz300845,1H,2026-07-16T11:30:00+08:00,,11.98,12.06,11.89,11.93,1025448.0,12264877.0
stock_cn,stock_cn_kline,sz300845,1H,2026-07-16T14:00:00+08:00,,11.92,11.94,11.71,11.72,665700.0,7864013.0
stock_cn,stock_cn_kline,sz300845,1H,2026-07-16T15:00:00+08:00,,11.72,11.84,11.65,11.77,1215618.0,14291703.0
stock_cn,stock_cn_kline,sz300895,1H,2026-07-16T10:30:00+08:00,,48.14,49.86,47.38,49.35,2088085.0,101858274.0
stock_cn,stock_cn_kline,sz300895,1H,2026-07-16T11:30:00+08:00,,49.29,49.87,48.73,49.3,959136.0,47365386.0
stock_cn,stock_cn_kline,sz300895,1H,2026-07-16T14:00:00+08:00,,49.3,49.3,48.5,48.67,580624.0,28343630.0
stock_cn,stock_cn_kline,sz300895,1H,2026-07-16T15:00:00+08:00,,48.68,48.86,48.18,48.85,929272.0,45042290.0
stock_cn,stock_cn_kline,sz300948,1H,2026-07-16T10:30:00+08:00,,21.92,22.41,21.4,22.01,1614950.0,35264419.0
stock_cn,stock_cn_kline,sz300948,1H,2026-07-16T11:30:00+08:00,,22.01,22.18,21.84,22.02,447200.0,9832149.0
stock_cn,stock_cn_kline,sz300948,1H,2026-07-16T14:00:00+08:00,,22.01,22.06,21.56,21.74,521000.0,11328525.0
stock_cn,stock_cn_kline,sz300948,1H,2026-07-16T15:00:00+08:00,,21.73,21.73,21.41,21.64,981732.0,21164002.0
stock_cn,stock_cn_kline,sz300999,1H,2026-07-16T10:30:00+08:00,,25.26,25.58,25.15,25.36,5061200.0,128118977.0
stock_cn,stock_cn_kline,sz300999,1H,2026-07-16T11:30:00+08:00,,25.36,25.5,25.27,25.47,1694900.0,43070493.0
stock_cn,stock_cn_kline,sz300999,1H,2026-07-16T14:00:00+08:00,,25.45,25.69,25.44,25.61,3146400.0,80570650.0
stock_cn,stock_cn_kline,sz300999,1H,2026-07-16T15:00:00+08:00,,25.61,25.62,25.4,25.52,2952646.0,75273120.0
