space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sz000338,1d,2026-07-07T15:00:00+08:00,,29.31,30.68,29.31,29.72,120624958.0,3600315758.51
stock_cn,stock_cn_kline,sz000338,1d,2026-07-08T15:00:00+08:00,,29.13,29.72,27.81,27.91,85644448.0,2415224855.57
stock_cn,stock_cn_kline,sz000338,1d,2026-07-09T15:00:00+08:00,,27.95,28.35,27.01,27.84,79214816.0,2199360978.82
stock_cn,stock_cn_kline,sz000338,1d,2026-07-10T15:00:00+08:00,,28.03,28.52,27.4,27.57,87715460.0,2460997969.34
stock_cn,stock_cn_kline,sz000338,1d,2026-07-13T15:00:00+08:00,,27.49,27.68,26.26,26.6,92510036.0,2475348859.21
stock_cn,stock_cn_kline,sz000338,1d,2026-07-14T15:00:00+08:00,,26.23,27.65,25.53,27.65,104552524.0,2774738931.09
stock_cn,stock_cn_kline,sz000338,1d,2026-07-15T15:00:00+08:00,,27.44,27.8,25.5,26.45,121572668.0,3215807517.97
stock_cn,stock_cn_kline,sz000338,1d,2026-07-16T15:00:00+08:00,,26.08,26.49,25.36,25.66,88929736.0,2295334526.52
stock_cn,stock_cn_kline,sz000550,1d,2026-07-02T15:00:00+08:00,,16.27,16.64,16.22,16.37,3253000.0,53320658.16
stock_cn,stock_cn_kline,sz000550,1d,2026-07-03T15:00:00+08:00,,16.45,16.85,16.44,16.62,3755700.0,62686180.0
stock_cn,stock_cn_kline,sz000550,1d,2026-07-06T15:00:00+08:00,,16.71,17.2,16.63,16.96,4227700.0,71658037.0
stock_cn,stock_cn_kline,sz000550,1d,2026-07-07T15:00:00+08:00,,17.02,17.1,16.5,16.6,3247600.0,54532595.0
stock_cn,stock_cn_kline,sz000550,1d,2026-07-08T15:00:00+08:00,,16.61,16.88,16.38,16.56,3083049.0,51221744.11
stock_cn,stock_cn_kline,sz000550,1d,2026-07-09T15:00:00+08:00,,16.55,16.59,16.13,16.22,3199900.0,52087929.0
stock_cn,stock_cn_kline,sz000550,1d,2026-07-10T15:00:00+08:00,,16.36,16.41,15.94,16.28,3173600.0,51491164.7
stock_cn,stock_cn_kline,sz000550,1d,2026-07-13T15:00:00+08:00,,16.11,16.4,16.1,16.21,3548910.0,57749022.3
stock_cn,stock_cn_kline,sz000550,1d,2026-07-14T15:00:00+08:00,,15.65,16.13,15.5,16.01,4281400.0,68147650.0
stock_cn,stock_cn_kline,sz000550,1d,2026-07-15T15:00:00+08:00,,16.02,16.35,15.92,16.3,3641561.0,58944228.64
stock_cn,stock_cn_kline,sz000550,1d,2026-07-16T15:00:00+08:00,,16.29,16.55,16.18,16.42,3339936.0,54816075.26
stock_cn,stock_cn_kline,sz000651,1d,2026-07-02T15:00:00+08:00,,37.5,38.25,37.5,38.0,64658110.0,2453608761.33
stock_cn,stock_cn_kline,sz000651,1d,2026-07-03T15:00:00+08:00,,38.21,38.87,37.93,38.33,58954326.0,2264188102.14
stock_cn,stock_cn_kline,sz000651,1d,2026-07-06T15:00:00+08:00,,38.33,39.1,38.06,39.0,61901125.0,2395884044.8
stock_cn,stock_cn_kline,sz000651,1d,2026-07-07T15:00:00+08:00,,38.82,38.94,38.3,38.4,40120856.0,1543157518.01
stock_cn,stock_cn_kline,sz000651,1d,2026-07-08T15:00:00+08:00,,38.3,38.7,38.08,38.54,30697061.0,1180437144.21
stock_cn,stock_cn_kline,sz000651,1d,2026-07-09T15:00:00+08:00,,38.4,38.41,38.05,38.24,29216322.0,1115583386.3
stock_cn,stock_cn_kline,sz000651,1d,2026-07-10T15:00:00+08:00,,38.18,38.48,37.75,38.25,38663225.0,1475262144.54
stock_cn,stock_cn_kline,sz000651,1d,2026-07-13T15:00:00+08:00,,38.2,38.86,38.12,38.71,49507298.0,1913299397.08
stock_cn,stock_cn_kline,sz000651,1d,2026-07-14T15:00:00+08:00,,38.63,39.19,38.63,39.18,49896226.0,1942817893.26
stock_cn,stock_cn_kline,sz000651,1d,2026-07-15T15:00:00+08:00,,39.04,39.88,39.0,39.83,57960144.0,2294782157.72
stock_cn,stock_cn_kline,sz000651,1d,2026-07-16T15:00:00+08:00,,39.78,40.07,39.61,39.83,40854825.0,1627220077.19
